surface,symbol,entrezgene or _id,ensembl_id,pdb_id,name
A1-adenosine receptor,RECEPTOR,443145,,,neuropilin-1
A23R,A23R,928984,,,A23R
A23R,A23R,3707673,,,temporal expression: early
A23R,A23R,1486499,,,hypothetical protein
A23R,A23R,18158461,,,transcription subunit (intermediate) large subunit
A8R,A8R,3707525,,,temporal expression: early
A8R,A8R,1486538,,,hypothetical protein
A8R,A8R,18158345,,,intermediate transcription factor
ABP,LOC494538,494538,,,ABP beta
ABP1,Abp1,39520,FBgn0036372,,Actin binding protein 1
ABP1,ABP1,850450,YCR088W,"['1HQZ', '1JO8', '2K3B', '2RPN']",Abp1p
ABP1,ABP1,C4_02940W_A,,,Abp1p
ABP1,ABP1,EHI_104630,,,
ABP1,ABP1,828120,AT4G02980,,endoplasmic reticulum auxin binding protein 1
ABP1,abp1,2542979,SPAPJ760.02c,,cofilin/tropomyosin family protein abp1
ABP1,abp1,SPAPJ760.02c,,,"cofilin/tropomyosin family, drebrin ortholog Abp1"
ABP1,ABP1,CAGL0C03597g,,,
ABP1,ABP1,3637875,C4_02940W_A,,Abp1p
ABP1,ABP1,30035048,,,Abp1p
Abp1p,ABP1,850450,YCR088W,"['1HQZ', '1JO8', '2K3B', '2RPN']",Abp1p
Abp1p,ABP1,C4_02940W_A,,,Abp1p
Abp1p,ABP1,3637875,C4_02940W_A,,Abp1p
Abp1p,ABP1,30035048,,,Abp1p
Abp1p,KABA2_01S10912,64855443,,,Abp1p
A-Cat,tRNA-fMet(CAT)a,28482673,,,tRNA
acetylase,DCS_05472,63718115,,,acetylase
acetylase,PAAG_01680,9099973,,,acetylase
acetylase,HCBG_09041,69042057,,,acetylase
acetylase,CIMG_01435,4567829,,,acetylase
acetylcholine receptor,RECEPTOR,443145,,,neuropilin-1
acetylcholinesterase,Ache,11423,ENSMUSG00000023328,"['1C2B', '1C2O', '1J06', '1J07', '1KU6', '1MAA', '1MAH', '1N5M', '1N5R', '1Q83', '1Q84', '2C0P', '2C0Q', '2GYU', '2GYV', '2GYW', '2H9Y', '2HA0', '2HA2', '2HA3', '2HA4', '2HA5', '2HA6', '2HA7', '2JEY', '2JEZ', '2JF0', '2JGE', '2JGF', '2JGI', '2JGJ', '2JGK', '2JGL', '2JGM', '2WHP', '2WHQ', '2WHR', '2WLS', '2WU3', '2WU4', '2XUD', '2XUF', '2XUG', '2XUH', '2XUI', '2XUJ', '2XUK', '2XUO', '2XUP', '2XUQ', '2Y2U', '2Y2V', '3DL4', '3DL7', '3ZLT', '3ZLU', '3ZLV', '4A16', '4A23', '4ARA', '4ARB', '4B7Z', '4B80', '4B81', '4B82', '4B83', '4B84', '4B85', '4BC0', '4BC1', '4BTL', '5DTI', '5DTJ', '5EHN', '5EHQ', '5EHZ', '5EIA', '5EIE', '5EIH', '5FKJ', '5FPP', '5FUM', '5HCU', '5OV9', '6FSD', '6FSE', '6TD2']",acetylcholinesterase
acid SMase,ACID,100326236,,,Acid flavor
acid SMase,ACID,100326244,,,Acid flavor
acid sphingomyelinase,ACID,100326236,,,Acid flavor
acid sphingomyelinase,ACID,100326244,,,Acid flavor
ACT1,Act1,109776,,,actin related gene 1
Act88F,Act88F,41885,FBgn0000047,,Actin 88F
ActA,ACTA,PITG_15117,,,Actin-1
ActA,actA,987035,,"['5NC2', '5NC7']",actin-assembly inducing protein precursor
ActA,actA,57075171,,,actin assembly-inducing protein ActA
ActA,actA,9616808,,,hypothetical protein
ActA,actA,32490149,,,actin assembly-inducing protein ActA
ActA,actA,59270357,,,actin
ActA,actA,41984173,,,actin
Actin,ACTIN,TriadG35956,,,Actin
Actin,actin,GMOY001776,GMOY001776,,Actin 57B
Actin,actin,101260631,Solyc04g011500.3,,actin
Actin,ACTIN,101509704,,,actin-3
Actin,ACTIN,8244030,,,hypothetical protein
actin,ACTIN,TriadG35956,,,Actin
actin,actin,GMOY001776,GMOY001776,,Actin 57B
actin,actin,101260631,Solyc04g011500.3,,actin
actin,ACTIN,101509704,,,actin-3
actin,ACTIN,8244030,,,hypothetical protein
actin alpha skeletal muscle,ACTIN,TriadG35956,,,Actin
actin alpha skeletal muscle,actin,GMOY001776,GMOY001776,,Actin 57B
actin alpha skeletal muscle,actin,101260631,Solyc04g011500.3,,actin
actin alpha skeletal muscle,ACTIN,101509704,,,actin-3
actin alpha skeletal muscle,ACTIN,8244030,,,hypothetical protein
actin binding protein,ACTIN,TriadG35956,,,Actin
actin binding protein,actin,GMOY001776,GMOY001776,,Actin 57B
actin binding protein,actin,101260631,Solyc04g011500.3,,actin
actin binding protein,ACTIN,101509704,,,actin-3
actin binding protein,ACTIN,8244030,,,hypothetical protein
actin binding proteins,ACTIN,TriadG35956,,,Actin
actin binding proteins,actin,GMOY001776,GMOY001776,,Actin 57B
actin binding proteins,actin,101260631,Solyc04g011500.3,,actin
actin binding proteins,ACTIN,101509704,,,actin-3
actin binding proteins,ACTIN,8244030,,,hypothetical protein
actin depolymerizing factor,ACTIN,TriadG35956,,,Actin
actin depolymerizing factor,actin,GMOY001776,GMOY001776,,Actin 57B
actin depolymerizing factor,actin,101260631,Solyc04g011500.3,,actin
actin depolymerizing factor,ACTIN,101509704,,,actin-3
actin depolymerizing factor,ACTIN,8244030,,,hypothetical protein
actin I,ACTIN,TriadG35956,,,Actin
actin I,actin,GMOY001776,GMOY001776,,Actin 57B
actin I,actin,101260631,Solyc04g011500.3,,actin
actin I,ACTIN,101509704,,,actin-3
actin I,ACTIN,8244030,,,hypothetical protein
actin-binding protein,DMTN,2039,ENSG00000158856,"['1QZP', '1ZV6']",dematin actin binding protein
actin-binding protein,ANLN,54443,ENSG00000011426,"['2Y7B', '4XH3', '4XOI']",anillin actin binding protein
actin-binding protein,KPTN,11133,ENSG00000118162,,"kaptin, actin binding protein"
actin-binding protein,POF1B,79983,ENSG00000124429,3BH9,POF1B actin binding protein
Actin-binding proteins,DSTN,11034,ENSG00000125868,,"destrin, actin depolymerizing factor"
actin-binding proteins,DSTN,11034,ENSG00000125868,,"destrin, actin depolymerizing factor"
Actin-depolymerizing factor,DSTN,11034,ENSG00000125868,,"destrin, actin depolymerizing factor"
actin-depolymerizing factor,DSTN,11034,ENSG00000125868,,"destrin, actin depolymerizing factor"
actins,ACTG2,72,ENSG00000163017,6JAT,"actin gamma 2, smooth muscle"
actobindin,abnC,31362457,,,actobindin
actobindin,abnA,31366621,,,actobindin
actobindin,abnA,14876612,,,actobindin
actomyosin,FMAN_02484,65081755,,,EF-hand component of the actomyosin contractile ring
actomyosin,FPRO_02595,42047480,,,EF-hand component of the actomyosin contractile ring
Actophorin,,CGI_10026160,,,Actophorin
Actophorin,F751_4475,23615866,,,Actophorin
Actophorin,LOC106169182,106169182,,,actophorin
Actophorin,LOC34619261,34619261,,,actophorin
Actophorin,ABOM_003359,34446749,,,actophorin
Actophorin,EDI_002830,5883368,,,actophorin
Actophorin,AMSG_00058,25559885,,,actophorin
Actophorin,LOC105336976,105336976,CGI_10026160,,actophorin
Actophorin,LOC115217487,115217487,,,actophorin
ADA,ADA,100,ENSG00000196839,"['1M7M', '3IAR']",adenosine deaminase
ADE2,ADE2,854295,YOR128C,,phosphoribosylaminoimidazole carboxylase ADE2
ADE2,ADE2,C3_04520C_A,,,Phosphoribosylaminoimidazole carboxylase
ADE2,ade2,2542823,SPAC144.03,,adenylosuccinate synthetase Ade2
ADE2,ADE2,64575214,,,phosphoribosylaminoimidazole carboxylase ade2
ADE2,ADE2,59375452,,,phosphoribosylaminoimidazole carboxylase ade2
ADE2,ade2,SPAC144.03,,,adenylosuccinate synthetase Ade2
ADE2,ADE2,CAGL0K10340g,,,Phosphoribosylaminoimidazole carboxylase
ADE2,ADE2,66977263,,,phosphoribosylaminoimidazole carboxylase ade2
ADE2,ADE2,66081259,,,phosphoribosylaminoimidazole carboxylase ade2
ADE2,ADE2,39588398,,,phosphoribosylaminoimidazole carboxylase ade2
adenosine deaminase,ADA,100,ENSG00000196839,"['1M7M', '3IAR']",adenosine deaminase
adenosine kinase,ADK,132,ENSG00000156110,"['1BX4', '2I6A', '2I6B', '4O1L']",adenosine kinase
ADF,ADF,EMIHUDRAFT_416955,EMIHUDRAFT_416955,,
ADF,ADF,7893682,TGME49_220400,,actin depolymerizing factor ADF
ADF,ADF,100232871,VIT_07s0005g03310,,actin depolymerizing factor
ADF,ADF,17253652,,,actin depolymerizing factor ADF/cofilin
AF-6,,LOAG_18317,,,AF-6 protein
AF-6,LOAG_18317,9945123,,,AF-6 protein
AH,AH,100884355,,,Albumen height
AH,AH,101410258,,,Albumen height
AH,AH,101410262,,,Albumen height
AH,AH,101410266,,,Albumen height
AH,AH,101410464,,,Albumen height
AH,AH,100884371,,,Albumen height
AH,AH,100884378,,,Albumen height
AH,AH,101410378,,,Albumen height
AH,AH,100884548,,,Albumen height
AH,AH,100884563,,,Albumen height
Aip1,AIP1,Os01g0549700,,,
Aip1,AIP1,Os01g0125800,,,
Aip1,AIP1,CAGL0J01287g,,,WD_REPEATS_REGION domain-containing protein
Aip1,AIP1,59378515,,,WD40 repeat-like protein
Aip1,AIP1,AT1G07430,,,Protein phosphatase 2C 3
Aip1,aip1,SPAC9G1.05,,,actin cortical patch component Aip1
Aip1,AIP1,66986706,,,WD40 repeat-like protein
Aip1,AIP1,39591736,,,WD40 repeat-like protein
Aip1,AIP1,18471068,,,WD40 repeat-like protein
Aip1,AIP1,36289386,,,WD40 repeat-like protein
Aip1p,KABA2_02S15928,64856442,,,Aip1p
Aip1p,AIP1,30036988,,,Aip1p
Aip1p,AIP1,855117,YMR092C,"['1PGU', '1PI6']",Aip1p
alkaline proteinase,,MGG_13977,,,Alkaline proteinase
alkaline proteinase,,MGG_07965,,,Alkaline proteinase
alkaline proteinase,CTRU02_09087,59362311,,,alkaline proteinase
alkaline proteinase,CTRU02_13205,59366424,,,alkaline proteinase
alkaline proteinase,CTRU02_02666,59355893,,,alkaline proteinase
alkaline proteinase,CTRU02_08327,59361551,,,alkaline proteinase
alkaline proteinase,,MGG_14860,,,Alkaline proteinase
alkaline proteinase,,MAPG_01238,MAPG_01238,,alkaline proteinase
alkaline proteinase,AA0111_g12642,39616256,,,Alkaline proteinase
alkaline proteinase,CB0940_12267,35436070,,,Alkaline proteinase
alpha-,GAA,2548,ENSG00000171298,"['5KZW', '5KZX', '5NN3', '5NN4', '5NN5', '5NN6', '5NN8']",alpha glucosidase
alpha-,DTNA,1837,ENSG00000134769,2E5R,dystrobrevin alpha
alpha-,TECTA,7007,ENSG00000109927,,tectorin alpha
alpha-,SGCA,6442,ENSG00000108823,,sarcoglycan alpha
alpha-,ENSA,2029,ENSG00000143420,,endosulfine alpha
alpha-,PTMA,5757,ENSG00000187514,"['2L9I', '2MNQ']",prothymosin alpha
alpha-,LALBA,3906,ENSG00000167531,"['1A4V', '1B9O', '1CB3', '1HML', '3B0I', '3B0O', '4L41']",lactalbumin alpha
alpha-,AFP,174,ENSG00000081051,3MRK,alpha fetoprotein
alpha-,TXLNA,200081,ENSG00000084652,,taxilin alpha
alpha-,PARVA,55742,ENSG00000197702,"['2K2R', '2VZC', '2VZD', '2VZG', '2VZI', '3KMU', '3KMW', '3REP', '6MIB']",parvin alpha
alpha 1-syntrophin,alpha,12216924,,,alpha 1 protein;alpha 2 protein
alpha 1-syntrophin,alpha,26123214,,,alpha 1 protein;alpha 2 protein
alpha 1-syntrophin,alpha,911731,,,alpha 1 protein;alpha 2 protein;alpha 3 protein
alpha 1-syntrophin,alpha,26122868,,,alpha1 protein;alpha2 protein
alpha 1-syntrophin,alpha,21011880,,,alpha1 protein;alpha2 protein
alpha 1-syntrophin,alpha,12218647,,,alpha 1 protein;alpha 2 protein
alpha 1-syntrophin,alpha,21011848,,,alpha1 protein;alpha2 protein
alpha 1-syntrophin,alpha,20964419,,,alpha 1 protein;alpha 2 protein
alpha 5,alpha,12216924,,,alpha 1 protein;alpha 2 protein
alpha 5,alpha,26123214,,,alpha 1 protein;alpha 2 protein
alpha 5,alpha,911731,,,alpha 1 protein;alpha 2 protein;alpha 3 protein
alpha 5,alpha,26122868,,,alpha1 protein;alpha2 protein
alpha 5,alpha,21011880,,,alpha1 protein;alpha2 protein
alpha 5,alpha,12218647,,,alpha 1 protein;alpha 2 protein
alpha 5,alpha,21011848,,,alpha1 protein;alpha2 protein
alpha 5,alpha,20964419,,,alpha 1 protein;alpha 2 protein
alpha actin,ACTIN,TriadG35956,,,Actin
alpha actin,actin,GMOY001776,GMOY001776,,Actin 57B
alpha actin,actin,101260631,Solyc04g011500.3,,actin
alpha actin,ACTIN,101509704,,,actin-3
alpha actin,ACTIN,8244030,,,hypothetical protein
alpha actinin,alpha,12216924,,,alpha 1 protein;alpha 2 protein
alpha actinin,alpha,26123214,,,alpha 1 protein;alpha 2 protein
alpha actinin,alpha,911731,,,alpha 1 protein;alpha 2 protein;alpha 3 protein
alpha actinin,alpha,26122868,,,alpha1 protein;alpha2 protein
alpha actinin,alpha,21011880,,,alpha1 protein;alpha2 protein
alpha actinin,alpha,12218647,,,alpha 1 protein;alpha 2 protein
alpha actinin,alpha,21011848,,,alpha1 protein;alpha2 protein
alpha actinin,alpha,20964419,,,alpha 1 protein;alpha 2 protein
alpha catenin,alpha,12216924,,,alpha 1 protein;alpha 2 protein
alpha catenin,alpha,26123214,,,alpha 1 protein;alpha 2 protein
alpha catenin,alpha,911731,,,alpha 1 protein;alpha 2 protein;alpha 3 protein
alpha catenin,alpha,26122868,,,alpha1 protein;alpha2 protein
alpha catenin,alpha,21011880,,,alpha1 protein;alpha2 protein
alpha catenin,alpha,12218647,,,alpha 1 protein;alpha 2 protein
alpha catenin,alpha,21011848,,,alpha1 protein;alpha2 protein
alpha catenin,alpha,20964419,,,alpha 1 protein;alpha 2 protein
alpha Myosin,alpha,12216924,,,alpha 1 protein;alpha 2 protein
alpha Myosin,alpha,26123214,,,alpha 1 protein;alpha 2 protein
alpha Myosin,alpha,911731,,,alpha 1 protein;alpha 2 protein;alpha 3 protein
alpha Myosin,alpha,26122868,,,alpha1 protein;alpha2 protein
alpha Myosin,alpha,21011880,,,alpha1 protein;alpha2 protein
alpha Myosin,alpha,12218647,,,alpha 1 protein;alpha 2 protein
alpha Myosin,alpha,21011848,,,alpha1 protein;alpha2 protein
alpha Myosin,alpha,20964419,,,alpha 1 protein;alpha 2 protein
alpha myosin,alpha,12216924,,,alpha 1 protein;alpha 2 protein
alpha myosin,alpha,26123214,,,alpha 1 protein;alpha 2 protein
alpha myosin,alpha,911731,,,alpha 1 protein;alpha 2 protein;alpha 3 protein
alpha myosin,alpha,26122868,,,alpha1 protein;alpha2 protein
alpha myosin,alpha,21011880,,,alpha1 protein;alpha2 protein
alpha myosin,alpha,12218647,,,alpha 1 protein;alpha 2 protein
alpha myosin,alpha,21011848,,,alpha1 protein;alpha2 protein
alpha myosin,alpha,20964419,,,alpha 1 protein;alpha 2 protein
alpha v beta 3,alpha,12216924,,,alpha 1 protein;alpha 2 protein
alpha v beta 3,alpha,26123214,,,alpha 1 protein;alpha 2 protein
alpha v beta 3,alpha,911731,,,alpha 1 protein;alpha 2 protein;alpha 3 protein
alpha v beta 3,alpha,26122868,,,alpha1 protein;alpha2 protein
alpha v beta 3,alpha,21011880,,,alpha1 protein;alpha2 protein
alpha v beta 3,alpha,12218647,,,alpha 1 protein;alpha 2 protein
alpha v beta 3,alpha,21011848,,,alpha1 protein;alpha2 protein
alpha v beta 3,alpha,20964419,,,alpha 1 protein;alpha 2 protein
alpha v beta 5,alpha,12216924,,,alpha 1 protein;alpha 2 protein
alpha v beta 5,alpha,26123214,,,alpha 1 protein;alpha 2 protein
alpha v beta 5,alpha,911731,,,alpha 1 protein;alpha 2 protein;alpha 3 protein
alpha v beta 5,alpha,26122868,,,alpha1 protein;alpha2 protein
alpha v beta 5,alpha,21011880,,,alpha1 protein;alpha2 protein
alpha v beta 5,alpha,12218647,,,alpha 1 protein;alpha 2 protein
alpha v beta 5,alpha,21011848,,,alpha1 protein;alpha2 protein
alpha v beta 5,alpha,20964419,,,alpha 1 protein;alpha 2 protein
alpha-actinin,ALPHA-ACTININ,NEMVEDRAFT_v1g206855,,,Predicted protein
alpha-cardiac actin,ACTIN,TriadG35956,,,Actin
alpha-cardiac actin,actin,GMOY001776,GMOY001776,,Actin 57B
alpha-cardiac actin,actin,101260631,Solyc04g011500.3,,actin
alpha-cardiac actin,ACTIN,101509704,,,actin-3
alpha-cardiac actin,ACTIN,8244030,,,hypothetical protein
alpha-cat,alpha-Cat,40517,FBgn0010215,,alpha Catenin
alpha-Catenin,alpha-Cat,40517,FBgn0010215,,alpha Catenin
alpha-Catenin,,GPAI027231,GPAI027231,,alpha Catenin
alpha-Catenin,,GPPI005056,GPPI005056,,alpha Catenin
alpha-Catenin,,GFUI039277,GFUI039277,,alpha Catenin
alpha-Catenin,,GMOY001526,GMOY001526,,alpha Catenin
alpha-Catenin,,GAUT026267,GAUT026267,,alpha Catenin
alpha-Catenin,,GBRI023958,GBRI023958,,alpha Catenin
alpha-Catenin,LOC446175,446175,,,alpha catenin
alpha-Catenin,LOC100313549,100313549,,,alpha catenin
alpha-catenin,alpha-Cat,40517,FBgn0010215,,alpha Catenin
alpha-catenin,,GPAI027231,GPAI027231,,alpha Catenin
alpha-catenin,,GPPI005056,GPPI005056,,alpha Catenin
alpha-catenin,,GFUI039277,GFUI039277,,alpha Catenin
alpha-catenin,,GMOY001526,GMOY001526,,alpha Catenin
alpha-catenin,,GAUT026267,GAUT026267,,alpha Catenin
alpha-catenin,,GBRI023958,GBRI023958,,alpha Catenin
alpha-catenin,LOC446175,446175,,,alpha catenin
alpha-catenin,LOC100313549,100313549,,,alpha catenin
alpha-Skeletal actin,ACTIN,TriadG35956,,,Actin
alpha-Skeletal actin,actin,GMOY001776,GMOY001776,,Actin 57B
alpha-Skeletal actin,actin,101260631,Solyc04g011500.3,,actin
alpha-Skeletal actin,ACTIN,101509704,,,actin-3
alpha-Skeletal actin,ACTIN,8244030,,,hypothetical protein
alpha-skeletal actin,ACTIN,TriadG35956,,,Actin
alpha-skeletal actin,actin,GMOY001776,GMOY001776,,Actin 57B
alpha-skeletal actin,actin,101260631,Solyc04g011500.3,,actin
alpha-skeletal actin,ACTIN,101509704,,,actin-3
alpha-skeletal actin,ACTIN,8244030,,,hypothetical protein
alpha-SM actin,ACTIN,TriadG35956,,,Actin
alpha-SM actin,actin,GMOY001776,GMOY001776,,Actin 57B
alpha-SM actin,actin,101260631,Solyc04g011500.3,,actin
alpha-SM actin,ACTIN,101509704,,,actin-3
alpha-SM actin,ACTIN,8244030,,,hypothetical protein
alpha-Sm actin,ACTIN,TriadG35956,,,Actin
alpha-Sm actin,actin,GMOY001776,GMOY001776,,Actin 57B
alpha-Sm actin,actin,101260631,Solyc04g011500.3,,actin
alpha-Sm actin,ACTIN,101509704,,,actin-3
alpha-Sm actin,ACTIN,8244030,,,hypothetical protein
alpha-SMA,acta2.L,431847,,,"actin, alpha 2, smooth muscle, aorta L homeolog"
alpha-smooth muscle,ACTA2,102476173,,,"actin alpha 2, smooth muscle"
alpha-smooth muscle,Acta2,104848831,,,"actin alpha 2, smooth muscle"
alpha-smooth muscle,ACTA2,110475302,,,"actin alpha 2, smooth muscle"
alpha-smooth muscle,ACTA2,102259532,,,"actin alpha 2, smooth muscle"
alpha-Smooth muscle actin,ACTIN,TriadG35956,,,Actin
alpha-Smooth muscle actin,actin,GMOY001776,GMOY001776,,Actin 57B
alpha-Smooth muscle actin,actin,101260631,Solyc04g011500.3,,actin
alpha-Smooth muscle actin,ACTIN,101509704,,,actin-3
alpha-Smooth muscle actin,ACTIN,8244030,,,hypothetical protein
alpha-smooth muscle actin,ACTIN,TriadG35956,,,Actin
alpha-smooth muscle actin,actin,GMOY001776,GMOY001776,,Actin 57B
alpha-smooth muscle actin,actin,101260631,Solyc04g011500.3,,actin
alpha-smooth muscle actin,ACTIN,101509704,,,actin-3
alpha-smooth muscle actin,ACTIN,8244030,,,hypothetical protein
alpha-smooth-muscle actin,ACTIN,TriadG35956,,,Actin
alpha-smooth-muscle actin,actin,GMOY001776,GMOY001776,,Actin 57B
alpha-smooth-muscle actin,actin,101260631,Solyc04g011500.3,,actin
alpha-smooth-muscle actin,ACTIN,101509704,,,actin-3
alpha-smooth-muscle actin,ACTIN,8244030,,,hypothetical protein
alpha-SNAP,GL50803_0010856,5702090,,,Alpha-snap
alpha-SNAP,GL50803_0016521,5698100,,,Alpha-snap
alpha-SNAP,SJAG_04909,7050341,SJAG_04909,,alpha SNAP
alpha-SNAP,SPOG_00494,25034826,SPOG_00494,,alpha SNAP
alpha-SNAP,SOCG_04817,25033777,SOCG_04817,,alpha SNAP
alpha-SNAP,FPV033,1486752,,,alpha-SNAP
alpha-SNAP,FPV011,1486730,,,alpha-SNAP
alpha-SNAP,C1178_gp004,35381329,,,alpha-SNAP
alpha-SNAP,C1178_gp032,35381357,,,alpha-SNAP
alpha-spectrin,,GPPI018297,GPPI018297,,alpha Spectrin
alpha-spectrin,,GMOY013105,GMOY013105,,alpha Spectrin
alpha-spectrin,alpha-Spec,38231,FBgn0250789,2SPC,alpha Spectrin
alpha-spectrin,,GBRI008574,GBRI008574,,alpha Spectrin
alpha-spectrin,,GAUT024005,GAUT024005,,alpha Spectrin
alpha-spectrin,,TC000749,,,Alpha spectrin
alpha-spectrin,LOC446197,446197,,,alpha-spectrin
alpha-syntrophin,LOC106732749,106732749,,,alpha-1-syntrophin
amphiphysin,AMPH,273,ENSG00000078053,"['1KY7', '1UTC', '3SOG', '4ATM', '5M5S', '5M61']",amphiphysin
annexin I,ANNEXIN,100784252,GLYMA_13G088700,,annexin D1-like
ANP,anp,100135815,ENSOMYG00000020185,,atrial natriuretic peptide
ANP,ANP,ENSCDRG00005017599,ENSCDRG00005017599,,"Camelus dromedarius natriuretic peptide A (NPPA), mRNA."
ANP,Anp,43595,FBgn0000094,,Andropin
AP-1,FOSB,2354,ENSG00000125740,"['5VPA', '5VPB', '5VPC', '5VPD', '5VPE', '5VPF', '6UCI', '6UCL', '6UCM']","FosB proto-oncogene, AP-1 transcription factor subunit"
AP-1,JUND,3727,ENSG00000130522,"['3U86', '5VPA', '5VPB', '5VPC', '5VPD', '5VPE', '5VPF']","JunD proto-oncogene, AP-1 transcription factor subunit"
AP-1,FOSL2,2355,ENSG00000075426,,"FOS like 2, AP-1 transcription factor subunit"
AP-1,JUN,3725,ENSG00000177606,"['1A02', '1FOS', '1JNM', '1JUN', '1S9K', '1T2K', '5FV8', '5T01', '6Y3V']","Jun proto-oncogene, AP-1 transcription factor subunit"
